created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Sun Aug 27 23:57:12 +0000 2023;1695948610767409621;"Semalem  Manager: besok wfo sama aku ya. Kita bahas A B C D E  Tadi pagi  Manager: aku jadinya wfh, kamu mau wfh atau wfo? nanti kita call Aku: wfh ya kak.  Mari lanjut tidur";0;0;0;0;in;1082515262522384384;1695948610767409621;hoshimoonlight;https://twitter.com/hoshimoonlight/status/1695948610767409621
Sun Aug 27 23:56:06 +0000 2023;1695948331195965453;"Seneng bgt busa wfh setelah 2 tahunan 🤣";0;1;0;0;in;85512392;1695948331195965453;rizkynac;https://twitter.com/rizkynac/status/1695948331195965453
Sun Aug 27 23:47:33 +0000 2023;1695946183288697135;"@AkuShafiqeBlack Kalau wfh boleh ah ni dah on site 🫣 nak enjoy secangkir kopi pun tak syok.";0;0;0;0;in;891516592013443072;1695923116709642706;jrrkng;https://twitter.com/jrrkng/status/1695946183288697135
Sun Aug 27 23:46:58 +0000 2023;1695946034797818159;"@hehekyu Bukannya wfh yaa?";0;1;0;0;in;412051029;1695944662681575697;AvraMaxCrusadia;https://twitter.com/AvraMaxCrusadia/status/1695946034797818159
Sun Aug 27 23:46:00 +0000 2023;1695945790177574963;"So sad this year perbarisan kat putrajaya 😣 tak dpt wfh hari rabu huwaa";0;0;0;0;in;717213088504799232;1695945790177574963;jiiiimins;https://twitter.com/jiiiimins/status/1695945790177574963
Sun Aug 27 23:40:51 +0000 2023;1695944493864988732;"Monday morning is always crowded... 😮‍💨 setiap pagi juga sih.. WFH wacana doang ☹️";0;1;0;0;in;70082456;1695944493864988732;floritamella;https://twitter.com/floritamella/status/1695944493864988732
Sun Aug 27 23:40:07 +0000 2023;1695944312671105091;"gamau ngatain senin ini, karena udah masuk jadwal wfh sekitar";0;1;0;0;in;1138441285298089984;1695944312671105091;KElG0TAKAMl;https://twitter.com/KElG0TAKAMl/status/1695944312671105091
Sun Aug 27 23:39:41 +0000 2023;1695944202327347663;"Kita punya nak mc pagi ni. Tautau dah dapat wfh dah dari semalamm. Kenapa tak tgk whatsapp Farhanah 🫠🫠🫠";0;0;0;0;in;434758171;1695944202327347663;bukanfarhana;https://twitter.com/bukanfarhana/status/1695944202327347663
Sun Aug 27 23:31:44 +0000 2023;1695942202533564839;"Ihh iyaaaaaa!! WFH~ 😭😭😭😭😭";0;0;0;0;in;1515657238840750083;1695941313659883868;alpacakore;https://twitter.com/alpacakore/status/1695942202533564839
Sun Aug 27 23:31:00 +0000 2023;1695942015521820731;"#zonauang #zonajajan #infoloker #lokerwfh info loker parttime part time freelance freelancer pelajar mahasiswa kuliah sekolah wfh 46";0;0;0;1;in;734741352236220417;1695942015521820731;idolletes;https://twitter.com/idolletes/status/1695942015521820731
Sun Aug 27 23:28:01 +0000 2023;1695941264167039454;"Sudah diguyur hujan, jadwal wfh ditambah, tidak berdampak banyak untuk kualitas udara,  Untuk strategi pabrik-pabrik/PLTU sudah dijalankan belum ya? https://t.co/6bzgswDSLe";0;1;2;1;in;282289545;1695941264167039454;kn_bangdol;https://twitter.com/kn_bangdol/status/1695941264167039454
Sun Aug 27 23:25:59 +0000 2023;1695940755762909343;"@Okki_Sutanto Masalah:  - Polusi  Solusi: - Mandiin jalanan - EV - WFH  Kalo ISPA: ❌Bayar sendiri ✅Dibayarin asuransi";0;1;0;0;in;954188384989200384;1695938013988278298;asmurcom;https://twitter.com/asmurcom/status/1695940755762909343
Sun Aug 27 23:21:30 +0000 2023;1695939623997038667;"mc lagi. rugi tak bawa balik laptop kalau tak dah boleh wfh.";0;0;0;0;in;955118120;1695939623997038667;surrrrrpumpkin;https://twitter.com/surrrrrpumpkin/status/1695939623997038667
Sun Aug 27 23:19:54 +0000 2023;1695939221209673989;"kenapa bapaknya ga mau ngasih aku wfh 😭";0;0;0;0;in;1551156576933023744;1695939221209673989;demilolavenus;https://twitter.com/demilolavenus/status/1695939221209673989
Sun Aug 27 23:18:13 +0000 2023;1695938800177078683;"@worksfess Bolehh! Aku juga gitu nder di kantor lama, cuti susah tapi kerjaan banyak banget, sakit berasa WFH. Nah pas dirasa udah selesai nih istirahatnya, baru cari kerja lagi.";0;0;0;0;in;185572150;1695937252810187189;NOFUCKNY;https://twitter.com/NOFUCKNY/status/1695938800177078683
Sun Aug 27 23:17:17 +0000 2023;1695938563811197007;"Diselamatkan wfh ygy";0;0;0;0;in;1619563627215990784;1695938563811197007;lambemaruko;https://twitter.com/lambemaruko/status/1695938563811197007
Sun Aug 27 23:05:19 +0000 2023;1695935551218880622;"@worksfess ✨ Tawaran di linked. ✨ Isi profile lengkap,buat wfh keknya glints mantep,dapet tawaran company ln. ✨ Imo ya, jobstreet keknya lebih ramah dg cv dom jabodetabek.  Reviewku pakai app ini si";0;0;0;5;in;1247568274415443974;1695857245299622129;ataritafaran;https://twitter.com/ataritafaran/status/1695935551218880622
Sun Aug 27 23:05:17 +0000 2023;1695935545212604761;"takut salah jadwal jd pagi ini aku baca berulang lagi kl beneran senin jadwalku wfh wkwk";0;0;0;1;in;2360747588;1695935545212604761;awrinnnnn;https://twitter.com/awrinnnnn/status/1695935545212604761
Sun Aug 27 22:58:26 +0000 2023;1695933821357838457;"@dearmyje gara gara udah hujan ga jadi wfh ya ka?";0;1;0;0;in;877560773907628033;1695931180548575512;aeriyolie;https://twitter.com/aeriyolie/status/1695933821357838457
Sun Aug 27 22:47:56 +0000 2023;1695931180548575512;"Morningggg dari aku yang harusnya WFH jadi ga WFH";0;1;0;0;in;1501784664683339779;1695931180548575512;dearmyje;https://twitter.com/dearmyje/status/1695931180548575512
Sun Aug 27 22:31:00 +0000 2023;1695926916069617900;"#zonauang #zonajajan #infoloker #lokerwfh info loker parttime part time freelance freelancer pelajar mahasiswa kuliah sekolah wfh 45";0;0;0;0;in;734741352236220417;1695926916069617900;idolletes;https://twitter.com/idolletes/status/1695926916069617900
Sun Aug 27 22:29:28 +0000 2023;1695926530407538751;"@ayanav_ @ohmybeautybank marina dipakenya pas pagi atau malem kak?";0;1;0;0;in;1630750926230392832;1695673786048319664;nxysaa__;https://twitter.com/nxysaa__/status/1695926530407538751
Sun Aug 27 22:23:56 +0000 2023;1695925140347896144;"@Rhyudwii jadwalnya hari ini wfh nih wi, selang seling, tapi harus siap kalo tiba2 disuruh ke kantor, cuman jadwal wfhnya baru sampe KTT doang, kayanya biar ngurangin kemacetan";0;1;0;0;in;115325670;1695786015724810381;wishfitm;https://twitter.com/wishfitm/status/1695925140347896144
Sun Aug 27 22:19:11 +0000 2023;1695923941460914394;"@nrlazizah15 Wenaakee, seminggu 3x tok sisane wfh";0;0;0;0;in;64673353;1695767894528024884;mocha_khairudin;https://twitter.com/mocha_khairudin/status/1695923941460914394
Sun Aug 27 22:13:18 +0000 2023;1695922462838718785;"@shzszn Mulai hari ini ya wfh? Selamat wfh beb!! Hati-hati ketagihan hahaha tp kosan-kantor lu deket si ya sebenernya...";0;0;0;0;in;1574196409779118080;1694929146458280214;gyumiggu;https://twitter.com/gyumiggu/status/1695922462838718785
Sun Aug 27 22:11:02 +0000 2023;1695921891234795818;"@ZonaBulutangkis Target 2 gelar juara???? Kalo ketumnya belum muncul mending jangan bahas target juara. Malu sama tetangga... Mimpiiii";0;0;0;1;in;915130549211033600;1695846483738624037;Moellala;https://twitter.com/Moellala/status/1695921891234795818
Sun Aug 27 22:07:02 +0000 2023;1695920886489215350;"@tvOneNews Benarkah benarkah, tugas elu ngecek bener apa kagak, malah nanya. Reporter modal WFH";0;1;0;7;in;761158021825204224;1695724847035564063;gufronian;https://twitter.com/gufronian/status/1695920886489215350
Sun Aug 27 21:57:17 +0000 2023;1695918431865098575;"semoga kantorku wfh aamiin";0;0;0;0;in;1272686310411526145;1695918431865098575;youruniversez;https://twitter.com/youruniversez/status/1695918431865098575
Sun Aug 27 21:46:19 +0000 2023;1695915670255636562;"Emang gara2 kantor full wfh ah elahhh untung dah kelar ini kutukan nih akun jadi B*G oriented account malah akun sebelah secara ga sengaja ah elah";0;0;0;1;in;1617334284901314561;1695915668351352844;monstera_crown;https://twitter.com/monstera_crown/status/1695915670255636562
Sun Aug 27 21:45:46 +0000 2023;1695915535173927135;"WFH di senin emang bikin hati tenang 😊";0;0;0;1;in;1459309074441334786;1695915535173927135;neferpitov;https://twitter.com/neferpitov/status/1695915535173927135
Sun Aug 27 20:45:53 +0000 2023;1695900465559740815;"Di saat warga DKI Jakarta disarankan WFH karena polusi udara sedang tinggi, di lereng gunung di negeri ini masyarakatnya bisa menikmati udara segar gratis, cahaya matahari gratis, tidak perlu AC, bisa hemat listrik.   Bila listriknya lebih, ya bisa buat nyalain air fryer, bikin… https://t.co/zM7ekntC1c";0;1;0;8;in;226416224;1695900465559740815;lhayesno;https://twitter.com/lhayesno/status/1695900465559740815
Sun Aug 27 20:37:38 +0000 2023;1695898385675391151;"Sedih breh gue kalo jam pulang kantor atau jam jam galau pas wfh gak bisa sambil nonton livestream mista di background lagi.. 🥲 sekarang tinggal enaur yg jam live anak niji nya cocok sama aing 🥲 hiks sedih..";0;0;0;0;in;1180211378084356096;1695898385675391151;ParkZhong_Lele;https://twitter.com/ParkZhong_Lele/status/1695898385675391151
Sun Aug 27 20:14:53 +0000 2023;1695892660849082634;"mba jog , gabut padahal pagi kerja, tp wfh wkkw , ayo dm-an";0;5;0;3;in;420821783;1695892660849082634;jogmfs;https://twitter.com/jogmfs/status/1695892660849082634
Sun Aug 27 19:19:22 +0000 2023;1695878689937043576;"@Ieojavs   Emang tiap Senin jadwalnya wfh, jadi gua wfo cuma empat hari aja. 😁";0;0;0;0;in;1659200786646302721;1695712092702339475;adlario;https://twitter.com/adlario/status/1695878689937043576
Sun Aug 27 19:03:15 +0000 2023;1695874634569433247;"@extraaaacheese_ 😂😂kal mera wfh hai. pathaan ka office me dekhna pada tha";0;1;0;2;in;279459803;1695872680489373708;iamMZS_;https://twitter.com/iamMZS_/status/1695874634569433247
Sun Aug 27 18:59:55 +0000 2023;1695873796996231641;"@Ieojavs   Nanti siang akan gua tonton, mumpung hari ini si Ford wfh!";0;1;0;0;in;1659200786646302721;1695712092702339475;adlario;https://twitter.com/adlario/status/1695873796996231641
Sun Aug 27 18:06:58 +0000 2023;1695860469461135529;"@kievhwang @worksfess mjb kak, buat apply wfh gini tuh biasanya gimana yaa?";0;1;0;0;in;1569154986579460096;1695800121227874478;prfctregime;https://twitter.com/prfctregime/status/1695860469461135529
Sun Aug 27 17:52:56 +0000 2023;1695856938452721798;"Juni 2020 All employee WFH dan aku takut bgt ketular covid waktu itu jadi milih naik pesawat. Pertama kalii naik pesawat dan bisa liat awan 🥲 https://t.co/O1KJfmcAK5";0;1;0;0;in;371272003;1695856855002849740;IvMdna_;https://twitter.com/IvMdna_/status/1695856938452721798
Sun Aug 27 17:51:24 +0000 2023;1695856554975846839;"Kemenag Terapkan WFH untuk ASN Wilayah DKI Selama KTT ASEAN https://t.co/lsRJBnIZvU";0;0;0;0;in;151734241;1695856554975846839;kabartimlo;https://twitter.com/kabartimlo/status/1695856554975846839
Sun Aug 27 17:50:44 +0000 2023;1695856385421103564;"@worksfess Bisa sambilan kok. Magang wfh sama wfo beda drastis, aku pernah ngalamin 2 2nya, lebih banyak ilmu yg didapet kalo wfo, bukan cuma ilmu hard skill tapi soft skill jg  Btw kalo perlu jasa buat &amp  review cv, linkedin &amp  surat lamaran, bisa dm ya";0;0;0;0;in;415537575;1695849926314676496;hongjoshusoo;https://twitter.com/hongjoshusoo/status/1695856385421103564
Sun Aug 27 17:50:24 +0000 2023;1695856300104802528;"Dah ah kembali beristirahat. Abis dpt email dari CMO KITA SEMUA. Kirain tu email notice wfh gataunya notice mau jual perusahaan ke edo.";0;1;0;0;in;1659526019970371584;1695856300104802528;pintubasement;https://twitter.com/pintubasement/status/1695856300104802528
Sun Aug 27 17:38:37 +0000 2023;1695853334459212228;"Nasib esok wfh. Barai kalau kena masuk opis. Jauh kot bangsar 😭😭😭 tiap kali fikir jauh, selalu sedapkan hati, takpe sini flexi, good pay &amp  environment. Stay je dulu setahun hahahaha";0;0;0;0;in;209742611;1695853334459212228;puteewwiiPutedy;https://twitter.com/puteewwiiPutedy/status/1695853334459212228
Sun Aug 27 17:33:52 +0000 2023;1695852141129445612;"mau nyempilin jadwal lari. kalo senin-rabu wfo, kamis wfh &amp  gym, jumat wfh terus rest, sabtu gym &amp  les, minggu lari. ga ada sosialisasi lain kah aku?";0;0;0;0;in;1594655098738999297;1695852141129445612;chrisbahngbaby;https://twitter.com/chrisbahngbaby/status/1695852141129445612
Sun Aug 27 17:29:01 +0000 2023;1695850922315059319;"WFH Bagi ASN, Volume Kendaraan Belum Signifikan Menurun https://t.co/pFbOLGDUwj";0;0;0;0;in;1504859674826645504;1695850922315059319;opayriyanto;https://twitter.com/opayriyanto/status/1695850922315059319
Sun Aug 27 17:28:04 +0000 2023;1695850682639896716;"@DyraZori WFH ! Bestnyee.. hmmm.. sy tengah work la ni 😌 tapi esok saya cuti…hahaha";0;1;0;0;in;1629768668916883456;1695846789990302144;fieyNZ;https://twitter.com/fieyNZ/status/1695850682639896716
Sun Aug 27 17:27:35 +0000 2023;1695850558081704078;"@worksfess Mohon maap tp ak tau wfh or wfo aja engga";0;1;0;0;in;1354219113875460097;1695849926314676496;kimchijigae03;https://twitter.com/kimchijigae03/status/1695850558081704078
Sun Aug 27 17:26:19 +0000 2023;1695850243152282003;"@fieyNZ saya ingat nak WFH. tapi Mon, saya ada weekly meeting. awak tak work ke? ke night shift? hehehe 🤭";0;1;0;0;in;1569314577095217157;1695846789990302144;DyraZori;https://twitter.com/DyraZori/status/1695850243152282003
Sun Aug 27 17:25:04 +0000 2023;1695849926314676496;"work! magang itu harus upgrade skill dulu atau bisa sambilan? dan menurut kalian, mending magang yang wfh atau wfo? thank you!!";0;6;2;6;in;1244597361826885636;1695849926314676496;worksfess;https://twitter.com/worksfess/status/1695849926314676496
Sun Aug 27 17:23:36 +0000 2023;1695849556821614900;"@ficcccy aku sib nyaa, jadi wfh";0;0;0;0;in;1368521858983858183;1695778336759586907;xkyuti;https://twitter.com/xkyuti/status/1695849556821614900
Sun Aug 27 17:18:56 +0000 2023;1695848384840765720;"Info magang wfh dong ges. Aku mau kerja jadi biar bisa magamg sambil kerja gitu. Ta kerja wfh tapi magang wfo gpp deh";0;0;0;0;in;1563587699570749442;1695848384840765720;_Pluviophile910;https://twitter.com/_Pluviophile910/status/1695848384840765720
Sun Aug 27 17:15:53 +0000 2023;1695847616943399052;"@moondubt Ini lagi nunggu ketiduran. Lagian aku besok WFH wkwk";0;1;0;0;in;1297394392383098880;1695826239486124428;artzsie;https://twitter.com/artzsie/status/1695847616943399052
Sun Aug 27 17:11:13 +0000 2023;1695846439765901377;"yaallahhh ingin rasanya besok wfh saja tapi mana bisa🥲";0;0;0;0;in;1269752276;1695846439765901377;alyarhanalifa;https://twitter.com/alyarhanalifa/status/1695846439765901377
Sun Aug 27 16:57:37 +0000 2023;1695843019759759481;"@_delino_ Same here :( Buat gua sisi ga menyenangkannya kerjaan gua yang WFH jadi susah ketemu temen-temen";0;0;0;0;in;170915481;1695841097191424213;deniqbalteruna;https://twitter.com/deniqbalteruna/status/1695843019759759481
Sun Aug 27 16:57:04 +0000 2023;1695842881418973347;"sedang di mode demotivasi, boleh req wfa atau wfh atau wfc ga pack?males ketemu mereka😩";0;0;0;0;in;972782440816103424;1695842881418973347;haypedia;https://twitter.com/haypedia/status/1695842881418973347
Sun Aug 27 16:43:36 +0000 2023;1695839491611636067;"Mentang-mentang besok WFH Jadi pengen begadang nonton film🥲";0;0;0;0;in;1229294448;1695839491611636067;justcallmekrisz;https://twitter.com/justcallmekrisz/status/1695839491611636067
Sun Aug 27 16:40:14 +0000 2023;1695838642185646302;"Daripada uji uji emisi mending dibikin one week no emisi ga sih (jadi seminggu dulu nih cobaaa one week no emisi gausah pake wfh wfh asn buat apaaa hahahaha)   Jadi bener2 transportasi umum gimana tuh kan ide bagus? Diwajibkan tnp pndg bulu  #melekpolusi #idepolusi #yukbisayuk";0;0;0;0;in;87368613;1695838642185646302;diftaanggiyaa;https://twitter.com/diftaanggiyaa/status/1695838642185646302
Sun Aug 27 16:28:41 +0000 2023;1695835738951360757;"@PratikMona Di ab nahi rehti mein noida, ab ghar pr hi hu wfh ki wjh se 😅😅";0;1;0;1;in;1548329089798352896;1695812705033298237;abner_678;https://twitter.com/abner_678/status/1695835738951360757
Sun Aug 27 16:27:57 +0000 2023;1695835552518651983;"migren, bsk wfh enak kali ya";0;0;0;0;in;1315970329026519040;1695835552518651983;bumibunder;https://twitter.com/bumibunder/status/1695835552518651983
Sun Aug 27 16:26:56 +0000 2023;1695835297257603344;"@21Ashuu_007 Wfh and pg lone jivitham poindi inkem narchukunta ma pg lo motham ma Valle 😏";0;1;0;0;in;1319150841006182400;1695829420366561592;GaniTweets19;https://twitter.com/GaniTweets19/status/1695835297257603344
Sun Aug 27 16:24:50 +0000 2023;1695834769546961251;"Kebiasaan bilang iya, skrng bingung jadwal wfh cuma 2x tapi diajak wfc 3 org beda dan dari circle pertemanan yg jauh beda  Mending kenalan dah lu pd biar kita rekap wfc ini";0;0;0;0;in;1052149273637216257;1695834769546961251;malam_mingyuu;https://twitter.com/malam_mingyuu/status/1695834769546961251
Sun Aug 27 16:19:19 +0000 2023;1695833380179603797;"@halfjawa @seonacht besok aku wfh sih jadi nanti berkabar aja kalo jadi eaa. janlup ajak cami juga kalau caminya mau";0;0;0;0;in;1229207582;1694740467517387051;joursmeilleurss;https://twitter.com/joursmeilleurss/status/1695833380179603797
Sun Aug 27 16:10:07 +0000 2023;1695831065955651799;"@ub_mfs Freelance wfh, intern wfh cari yg wfh paid bnyk ko (tp lebih spesifik opportunity dibagian sosmed)";0;0;0;1;in;1595305717786849280;1695826317923828114;ularderic;https://twitter.com/ularderic/status/1695831065955651799
Sun Aug 27 16:09:53 +0000 2023;1695831005872214361;"@Farrel_Mo @CNNIndonesia Lha upayanya cuma bikin wfh 50 persen asn pemprov. Mana ada efek. Kalau mau tegas dong, semua institusi di jakarta wfh 50 persen. Mau swasta ataupun negri. Itu mungkin baru ngefek. Lha teriak teriak kalau aturannya kagak dibuat ya mau gimana";0;1;0;0;in;1489526995151044609;1694240796583805338;AndryChrist3;https://twitter.com/AndryChrist3/status/1695831005872214361
Sun Aug 27 16:02:00 +0000 2023;1695829020397678912;"@worksfess gimana si caranya dapat wfh brand luar negeri ??";0;1;0;0;in;1406646005861281794;1695800121227874478;karufakembala;https://twitter.com/karufakembala/status/1695829020397678912
Sun Aug 27 16:01:47 +0000 2023;1695828967008481444;"@worksfess Kakak ku bagian HR nder, full wfh.";0;1;0;0;in;64970619;1695800121227874478;leedhiyahae;https://twitter.com/leedhiyahae/status/1695828967008481444
Sun Aug 27 15:59:59 +0000 2023;1695828515088904588;"Beh mung pengen wfh akuiii, kuwesel seng ditemoni kui neh kui neh nang kantor, kerjo i ben gak stress iki malah nyelot stress, tp aku butuh duit hiks :(";0;0;0;0;in;479052931;1695828515088904588;putririha_;https://twitter.com/putririha_/status/1695828515088904588
Sun Aug 27 15:57:56 +0000 2023;1695827996861763872;"siap menghadapi hari senin karna aku wfh 😊🙏🏻";0;1;0;0;in;363031389;1695827996861763872;brietyakarinaa;https://twitter.com/brietyakarinaa/status/1695827996861763872
Sun Aug 27 15:47:36 +0000 2023;1695825398612062414;"@mocha_khairudin Aku dong iseh ono wfh ne haha melbu gur seminggu ping 3🤭";0;1;0;0;in;106004837;1695767894528024884;nrlazizah15;https://twitter.com/nrlazizah15/status/1695825398612062414
Sun Aug 27 15:44:49 +0000 2023;1695824697257316633;"@worksfess Copywriting sama content writing banyak yg wfh perusahaan asing";0;1;0;1;in;1299224436395008003;1695800121227874478;immoogiej;https://twitter.com/immoogiej/status/1695824697257316633
Sun Aug 27 15:33:15 +0000 2023;1695821786817220684;"... disuru wfo pas jadwalku wfh, salah muluk heraaaan 😩😩😩";0;0;0;0;in;156342010;1695815620745642118;ditatristita;https://twitter.com/ditatristita/status/1695821786817220684
Sun Aug 27 15:32:01 +0000 2023;1695821475348197399;"@worksfess Mengamati manusia juga wfh nder";0;0;0;0;in;178615466;1695800121227874478;Cesc4Fahri;https://twitter.com/Cesc4Fahri/status/1695821475348197399
Sun Aug 27 15:31:12 +0000 2023;1695821270691303817;"Seperti WFH ASN, Menyemprot Air ke Jalan Juga Kebijakan yang Sia-sia https://t.co/j9oHIj7fQR";1;0;25;29;in;887743587579944960;1695821270691303817;OposisiCerdas;https://twitter.com/OposisiCerdas/status/1695821270691303817
Sun Aug 27 15:30:44 +0000 2023;1695821155301835188;"@mirnjoeng @Salute AGAK TRUST ISSUE, tapi boleh info dulu kerjanya apa? kalo bisa WFH ya soalnya saya mau kerja sambil tiduran. 😂";0;0;0;0;in;1301829288820269056;1695677735929360435;Dunho;https://twitter.com/Dunho/status/1695821155301835188
Sun Aug 27 15:29:58 +0000 2023;1695820960862224402;"besok seniiiin huft tapi pas inget wfo nya 3 hari doang jadi senyam senyum hehehe kamisnya wfh jumatnya cutiii 🥰🥰";0;0;0;0;in;1362640096390836225;1695820960862224402;babblng;https://twitter.com/babblng/status/1695820960862224402
Sun Aug 27 15:26:54 +0000 2023;1695820189471035586;"tukang siomay membeli pulsa, mon maap tapi saya wfh  xixixi";0;0;0;0;in;2228096622;1695820189471035586;punyaagness;https://twitter.com/punyaagness/status/1695820189471035586
Sun Aug 27 15:24:53 +0000 2023;1695819681884705142;"@filmy_farhan WFH LELO FARHAN BHAI";0;0;0;0;in;1649011177660317698;1695812160251892144;ishantk541;https://twitter.com/ishantk541/status/1695819681884705142
Sun Aug 27 15:24:22 +0000 2023;1695819551668310082;"Pgn wfh nya di bdg aja bisa gkkkkk???????";0;0;0;0;in;1327928340976603137;1695819551668310082;havensugar;https://twitter.com/havensugar/status/1695819551668310082
Sun Aug 27 15:19:08 +0000 2023;1695818233067245881;"@worksfess Padahal tinggal dipamerin aja nder "emang kerja harus ke kantor ya tante? Aku mah sekarang mah WFA/WFH sih jadi ga perlu riweh ke kantor." Mana tau jadi doa juga buat kamu kannn.";0;0;0;1;in;1474053181780873234;1695798125687148644;Blackngreyaddct;https://twitter.com/Blackngreyaddct/status/1695818233067245881
Sun Aug 27 15:18:41 +0000 2023;1695818119032471819;"berhubung jakarta udah ujan, besok gaada wfh ya";0;0;0;0;in;354339003;1695818119032471819;Ulinnuha_A;https://twitter.com/Ulinnuha_A/status/1695818119032471819
Sun Aug 27 15:17:53 +0000 2023;1695817919626961400;"@stanmenfess anjay aku wfh niii";0;0;0;0;in;1133945234;1694699025461833875;adorableruto;https://twitter.com/adorableruto/status/1695817919626961400
Sun Aug 27 15:14:55 +0000 2023;1695817173967716809;"work! ada yang kerjanya jadi host live wfh? kalian ada hari liburnya ga? aku ga ada hari libur dan gabisa ijin 😞";1;2;0;3;in;1244597361826885636;1695817173967716809;worksfess;https://twitter.com/worksfess/status/1695817173967716809
Sun Aug 27 15:08:45 +0000 2023;1695815620745642118;"bikin jadwal WFH-WFO selang seling tiap hari ❌ bikin jadwal WFH-WFO selang seling per 4 hari ✅  awas ya paaaak, kalo tautau disuru wfh pas jadwalku wfo 😤";0;3;0;0;in;156342010;1695815620745642118;ditatristita;https://twitter.com/ditatristita/status/1695815620745642118
Sun Aug 27 15:05:03 +0000 2023;1695814691128488325;"Anjay, lagi wfh tetep ada aja rekornya🤣";0;0;0;0;in;1108533218;1695814691128488325;Rohmat_Asta;https://twitter.com/Rohmat_Asta/status/1695814691128488325
Sun Aug 27 15:05:01 +0000 2023;1695814679992607065;"@Taikudalumping_ Enaknya wfh,  nda kena maki macet kdong wkwk";0;1;0;0;in;1678771158320300038;1693218273972859245;adryansulsel;https://twitter.com/adryansulsel/status/1695814679992607065
Sun Aug 27 15:03:59 +0000 2023;1695814422462427457;"Seperti WFH ASN, Menyemprot Air ke Jalan Juga Kebijakan yang Sia-sia https://t.co/Xo4I8my05K";0;0;0;0;in;1225432911899324419;1695814422462427457;RepelitaO;https://twitter.com/RepelitaO/status/1695814422462427457
Sun Aug 27 15:03:44 +0000 2023;1695814357064843639;"@worksfess ngomong2 tentang kerja wfh, ada freelance yang wfh ga ya? butuh pendapatan tambahan";0;2;0;2;in;1047757395340877824;1695800121227874478;TulisanKoreaxD;https://twitter.com/TulisanKoreaxD/status/1695814357064843639
Sun Aug 27 15:03:17 +0000 2023;1695814246117069116;"info loker wfh buat mahasiswa sem3 inihhh";0;6;0;1;in;1488854533015216130;1695814246117069116;cosanvtan;https://twitter.com/cosanvtan/status/1695814246117069116
Sun Aug 27 14:57:51 +0000 2023;1695812879994515520;"gmn ya caranya dapet company luar yg wfh, pgn cepet kaya";0;0;0;0;in;930654404956622848;1695798675702992951;macarooin;https://twitter.com/macarooin/status/1695812879994515520
Sun Aug 27 14:57:06 +0000 2023;1695812691359916532;"atau kerjaan wfh gitu AHAHAHAH";0;1;0;0;in;930654404956622848;1695798675702992951;macarooin;https://twitter.com/macarooin/status/1695812691359916532
Sun Aug 27 14:56:13 +0000 2023;1695812467153367308;"Emang gw paling cocok kerja nya wfh. Kalo wfo gw anak nya ringkih dikit” izin sakit wkwk🥲";0;0;0;0;in;205182403;1695812467153367308;4everwithgyu;https://twitter.com/4everwithgyu/status/1695812467153367308
Sun Aug 27 14:55:49 +0000 2023;1695812366318137676;"Ngerti system pun belom mencukupi buat wfh kudu harus banget bisa english dan s1🥹";0;0;0;0;in;1159692961187106816;1695812366318137676;chocotpanpan;https://twitter.com/chocotpanpan/status/1695812366318137676
Sun Aug 27 14:53:21 +0000 2023;1695811744231481380;"@Arabbahlool Solusinya adlh water canon dan wfh 🙂🙃";0;0;0;0;in;1428159425479512068;1695693404502647271;ketuakelasbinal;https://twitter.com/ketuakelasbinal/status/1695811744231481380
Sun Aug 27 14:52:58 +0000 2023;1695811647481536865;"@worksfess Accounting, Data Analyst, CS, Sales, Purchasing, Logistic. Semua aku sebut karena di kantorku bagian itu wfh semua :') Pokoknya yang bisa diurus by system aja, boleh wfh.";1;7;0;23;in;1407643213972742158;1695800121227874478;mayoretetetttt;https://twitter.com/mayoretetetttt/status/1695811647481536865
Sun Aug 27 14:52:44 +0000 2023;1695811590300574033;"ada kesempatan magang wfh tp kamu milih magang reguler di dinas kabupaten feeling like a wrong idea. boncos di ongkos";0;0;0;0;in;839949213626572800;1695811590300574033;launbch;https://twitter.com/launbch/status/1695811590300574033
Sun Aug 27 14:51:57 +0000 2023;1695811392467849475;"i srsly dont understand and will nvr  understand adik aku ni mne dia dpt energy smua ni. i cant relate at all 😭😭. ni skrg dia duk mengemas segala barang dlm kabinet dapur. ikut kau lah dik nk buat ape pon 😂. dia tu takpe lah wfh esk. kakak dia ni wfo kne tido awal";0;0;0;0;in;1612571778;1695811392467849475;hxnxid;https://twitter.com/hxnxid/status/1695811392467849475
Sun Aug 27 14:51:18 +0000 2023;1695811231133909099;"Semoga besok-besok lebih seger dan berkurang polusinya.. sekalian kurangi mobil pribadi dgn WFH dan Gage 24 jam kali yaa.. banyak tanam pohon dan kurangi titik macet spy tidak ada pembakaran mesin kendaraan yg tidak bergerak.. entahlah.. https://t.co/6D7P8XGMnx";0;1;3;14;in;1135195284231688194;1695811231133909099;bwinarso99;https://twitter.com/bwinarso99/status/1695811231133909099
Sun Aug 27 14:47:33 +0000 2023;1695810286765351389;"Sungguh aku rindu   WFH";0;0;0;0;in;401352149;1695810286765351389;hartatisihotang;https://twitter.com/hartatisihotang/status/1695810286765351389
